SimFinId,Currency,Fiscal Year,Fiscal Period,Publish Date,Restated Date,Shares (Basic),Shares (Diluted),Revenue,Cost of Revenue,Gross Profit,Operating Expenses,"Selling, General & Administrative",Research & Development,Depreciation & Amortization,Operating Income (Loss),Non-Operating Income (Loss),"Interest Expense, Net","Pretax Income (Loss), Adj.",Abnormal Gains (Losses),Pretax Income (Loss),"Income Tax (Expense) Benefit, Net",Income (Loss) from Continuing Operations,Net Extraordinary Gains (Losses),Net Income,Net Income (Common)
1253028,USD,2022,FY,2023-03-30,2023-03-30,2382849.0,2382849.0,2607293.0,-3423991.0,-816698.0,-21402175.0,-13228740.0,-8173435.0,,-22218873,-2829853.0,-3256410.0,-25048726,-12234507.0,-37283233,0.0,-37283233,,-37283233,-37283233
820761,USD,2018,FY,2019-03-01,2021-02-19,24830000.0,24830000.0,426560000.0,-26425000.0,400135000.0,-326728000.0,-24922000.0,,-162488000.0,73407000,-87889000.0,-89226000.0,-14482000,-10738000.0,-25220000,-117000.0,-27606000,5722000.0,-21884000,-21884000
820761,USD,2019,FY,2020-02-20,2022-02-16,48062000.0,48062000.0,678404000.0,-34302000.0,644102000.0,-517273000.0,-32728000.0,,-289885000.0,126829000,-131875000.0,-133835000.0,-5046000,37418000.0,32372000,-778000.0,30335000,,30335000,30335000
820761,USD,2020,FY,2021-02-19,2023-02-15,48124000.0,48124000.0,587919000.0,-25384000.0,562535000.0,-450593000.0,-28443000.0,,-251566000.0,111942000,-108717000.0,-107524000.0,3225000,3830000.0,7055000,-377000.0,6678000,,6678000,6678000
820761,USD,2021,FY,2022-02-16,2023-02-15,48211000.0,48244000.0,576482000.0,-25251000.0,551231000.0,-446147000.0,-26858000.0,,-241494000.0,105084000,-114879000.0,-112378000.0,-9795000,1866000.0,-7929000,-251000.0,-8180000,,-8180000,-8180000
820761,USD,2022,FY,2023-02-15,2023-02-15,48278000.0,48278000.0,554275000.0,-27005000.0,527270000.0,-415908000.0,-25134000.0,,-222564000.0,111362000,-106772000.0,-103263000.0,4590000,-10429000.0,-5839000,-270000.0,-6109000,,-6109000,-6109000
1253386,USD,2018,FY,2019-03-01,2021-02-18,563143663.0,563143663.0,990266000.0,-604636000.0,385630000.0,-551865000.0,-358346000.0,-125586000.0,-67933000.0,-166235000,-23612000.0,-10650000.0,-189847000,-1919000.0,-191766000,38726000.0,-153040000,,-153040000,-153040000
1253386,USD,2019,FY,2020-03-02,2022-03-01,595454394.0,595454394.0,901935000.0,-572484000.0,329451000.0,-525958000.0,-343305000.0,-117870000.0,-64783000.0,-196507000,-31087000.0,-19806000.0,-227594000,-77371000.0,-304965000,-7060000.0,-314925000,,-314925000,-314925000
1253386,USD,2020,FY,2021-02-18,2023-02-27,640619485.0,640619485.0,1435413000.0,-894408000.0,541005000.0,-487280000.0,-355573000.0,-75316000.0,-56391000.0,53725000,-9081000.0,-21782000.0,44644000,4039000.0,48683000,-17617000.0,31066000,-480000.0,30586000,30586000
1253386,USD,2021,FY,2022-03-01,2023-02-27,651843074.0,651843074.0,1774718000.0,-1193194000.0,581524000.0,-595985000.0,-468857000.0,-76850000.0,-50278000.0,-14461000,-33621000.0,-18852000.0,-48082000,34057000.0,-14025000,-15489000.0,-29514000,-629000.0,-30143000,-30143000
1253386,USD,2022,FY,2023-02-03,2023-02-27,751506257.0,751506257.0,1004196000.0,-715977000.0,288219000.0,-534343000.0,-372672000.0,-73887000.0,-87784000.0,-246124000,-165917000.0,-10075000.0,-412041000,20520000.0,-391521000,63499000.0,-328022000,-383000.0,-328405000,-328405000
12444473,USD,2018,FY,2018-08-07,2019-03-21,2985335.0,2985335.0,11762317.0,,,-10220286.0,-6325760.0,-2486514.0,,1542031,20428.0,10401.0,1562459,-13917.0,1548542,-169163.0,1379379,,1379379,1379379
12444473,USD,2019,FY,2019-07-31,2020-03-04,2985335.0,2985335.0,13982177.0,,,-35172617.0,-11477701.0,-8478817.0,,-21190440,96390.0,144696.0,-21094050,-49983.0,-21144033,-51283.0,-21195316,,-21195316,-21195316
12444473,USD,2020,FY,2020-08-06,2021-03-04,4018464.0,5342378.0,40519800.0,,,-29608313.0,-12808682.0,-9079351.0,,10911487,487825.0,437653.0,11399312,16503.0,11415815,177235.0,11593050,,11593050,11593050
10656708,USD,2018,FY,2019-02-13,2020-02-28,27001251.0,27001251.0,497579000.0,,,-287317000.0,-151736000.0,,-82848000.0,210262000,-46919000.0,-46919000.0,163343000,6752000.0,170095000,-46701000.0,123394000,,123394000,123394000
10656708,USD,2019,FY,2020-02-07,2021-02-23,9347103.0,10761852.0,600148000.0,,,-362416000.0,-203192000.0,,-101981000.0,237732000,-60546000.0,-60546000.0,177186000,-92754000.0,84432000,-22834000.0,61598000,,61598000,61598000
10656708,USD,2020,FY,2021-02-23,2022-03-01,27333271.0,27333271.0,583734000.0,,,-393154000.0,-346087000.0,,,190580000,-58368000.0,-58368000.0,132212000,-190306000.0,-58094000,13012000.0,-45082000,,-45082000,-45082000
10656708,USD,2021,FY,2022-03-01,2023-03-14,28191610.0,30323194.0,626782000.0,,,-467690000.0,-409759000.0,,,159092000,-47669000.0,-47669000.0,111423000,-48632000.0,62791000,-15377000.0,47414000,,47414000,47414000
10656708,USD,2022,FY,2023-03-14,2023-03-14,32825772.0,32825772.0,952545000.0,,,-607471000.0,-539841000.0,,,345074000,-93046000.0,-93046000.0,252028000,-327314000.0,-75286000,-2458000.0,-77744000,,-77744000,-77744000
654256,USD,2018,FY,2019-03-12,2019-03-12,10832209.0,11862991.0,21206363.0,-8999666.0,12206697.0,-9505713.0,-9189211.0,,-316502.0,2700984,46212.0,46212.0,2747196,-2520852.0,226344,0.0,226344,,226344,226344
654256,USD,2019,FY,2020-03-26,2021-03-08,13387863.0,13387863.0,24598274.0,-9158699.0,15439575.0,-16872841.0,-15590054.0,,-1282787.0,-1433266,288028.0,288028.0,-1145238,-2895298.0,-4040536,897960.0,-3142576,,-3142576,-3142576
654256,USD,2020,FY,2021-03-08,2023-03-10,14827923.0,14827923.0,43313323.0,-19207902.0,24105421.0,-26240740.0,-20992012.0,,-2075888.0,-2135319,68582.0,68582.0,-2066737,-140390.0,-2207127,,-2207127,,-2207127,-2207127
654256,USD,2021,FY,2022-02-28,2023-03-10,17228019.0,17690489.0,61292598.0,-25654384.0,35638214.0,-35277114.0,-27698703.0,,-2086454.0,361100,16979.0,16979.0,378079,,378079,,378079,,378079,378079
654256,USD,2022,FY,2023-03-10,2023-03-10,17783992.0,17783992.0,62450156.0,-23483336.0,38966820.0,-51257558.0,-33489707.0,,-2022029.0,-12290738,852298.0,852298.0,-11438440,,-11438440,,-11438440,,-11438440,-11438440
9075890,USD,2018,FY,2019-03-06,2020-03-05,39765983.0,39765983.0,7065000.0,,,-107305000.0,-95618000.0,-10099000.0,,-100240000,-6418000.0,-6776000.0,-106658000,,-106658000,,-106658000,,-106658000,-106658000
9075890,USD,2019,FY,2020-03-05,2021-03-03,41877527.0,41877527.0,34631000.0,-5294000.0,29337000.0,-124938000.0,-104155000.0,-20783000.0,,-95601000,-7297000.0,-7264000.0,-102898000,-7155000.0,-110053000,,-110053000,,-110053000,-110053000
9075890,USD,2020,FY,2021-03-03,2022-03-08,48275230.0,48275230.0,49117000.0,-7520000.0,41597000.0,-128816000.0,-105438000.0,-23378000.0,,-87219000,-12566000.0,-12566000.0,-99785000,,-99785000,,-99785000,,-99785000,-99785000
9075890,USD,2021,FY,2022-03-08,2023-03-07,56851921.0,56851921.0,74652000.0,,,-141102000.0,-106633000.0,-25318000.0,,-66450000,-15846000.0,-15921000.0,-82296000,,-82296000,,-82296000,,-82296000,-82296000
9075890,USD,2022,FY,2023-03-07,2023-03-07,85900139.0,85900139.0,76276000.0,,,-132172000.0,-107649000.0,-15260000.0,,-55896000,-17726000.0,-16330000.0,-73622000,-1211000.0,-74833000,,-74833000,,-74833000,-74833000
1020998,USD,2018,FY,2018-06-08,2019-07-22,767330.0,767330.0,511000.0,-763000.0,-252000.0,-11308000.0,-6988000.0,-4320000.0,,-11560000,162000.0,83000.0,-11398000,122000.0,-11276000,1119000.0,-10157000,,-10157000,-10157000
1020998,USD,2019,FY,2019-07-22,2020-06-29,1286727.0,1286727.0,632000.0,-1303000.0,-671000.0,-12600000.0,-7616000.0,-4984000.0,,-13271000,-20000.0,35000.0,-13291000,195000.0,-13096000,850000.0,-12246000,,-12246000,-12246000
1020998,USD,2020,FY,2020-06-29,2021-07-19,7209732.0,7209732.0,1682000.0,-1787000.0,-105000.0,-11260000.0,-6916000.0,-4344000.0,,-11365000,112000.0,124000.0,-11253000,6000.0,-11247000,895000.0,-10352000,,-10352000,-10352000
1020998,USD,2021,FY,2021-07-19,2022-07-13,23160885.0,23160885.0,1206000.0,-2279000.0,-1073000.0,-12519000.0,,,,-13592000,56000.0,124000.0,-13536000,-1224000.0,-14760000,,-14760000,,-14760000,-14760000
1020998,USD,2022,FY,2022-07-13,2023-07-28,54010233.0,54010233.0,1759000.0,-1860000.0,-101000.0,-21512000.0,,,,-21613000,123000.0,124000.0,-21490000,793000.0,-20697000,1823000.0,-18874000,,-18874000,-18874000
708961,USD,2018,FY,2019-02-07,2021-02-26,50643000.0,50969000.0,719267000.0,-448832000.0,270435000.0,-71735000.0,-67552000.0,-4183000.0,,198700000,-59269000.0,-69950000.0,139431000,-13590000.0,125841000,-15730000.0,110111000,,97966000,97966000
708961,USD,2019,FY,2020-03-02,2022-02-25,50867000.0,51227000.0,746044000.0,-476721000.0,269323000.0,-75527000.0,-70880000.0,-4647000.0,,193796000,-75512000.0,-78869000.0,118284000,,118284000,-24741000.0,93543000,,88095000,88095000
708961,USD,2020,FY,2021-02-26,2023-02-24,51567000.0,51937000.0,705342000.0,-429067000.0,276275000.0,-62262000.0,-77610000.0,-5395000.0,,214013000,-70924000.0,-76236000.0,143089000,,143089000,-41283000.0,101806000,,85456000,85456000
708961,USD,2021,FY,2022-02-25,2023-02-24,51567000.0,51937000.0,663084000.0,-398746000.0,264338000.0,-94981000.0,-91100000.0,-4129000.0,,169357000,-98012000.0,-80534000.0,71345000,,71345000,4732000.0,76077000,,62092000,62092000
708961,USD,2022,FY,2023-02-24,2023-02-24,56063000.0,56503000.0,734159000.0,-465335000.0,268824000.0,-82545000.0,-77467000.0,-5078000.0,,186279000,-94151000.0,-84326000.0,92128000,-33476000.0,58652000,19143000.0,77795000,,65841000,65841000
9076283,USD,2018,FY,2019-03-01,2021-02-25,77603000.0,77603000.0,276140000.0,-146628000.0,129512000.0,-130077000.0,-66988000.0,-13405000.0,-49684000.0,-565000,-19092000.0,-19137000.0,-19657000,-1624000.0,-21281000,-4658000.0,-25939000,,-26244000,-26244000
9076283,USD,2019,FY,2020-02-28,2021-02-25,79259000.0,79259000.0,272013000.0,-130641000.0,141372000.0,-135012000.0,-69590000.0,-14720000.0,-50702000.0,6360000,-19321000.0,-19192000.0,-12961000,-788000.0,-13749000,-4383000.0,-18132000,,-18423000,-18423000
9076283,USD,2020,FY,2021-02-25,2021-02-25,78059000.0,78059000.0,248466000.0,-114726000.0,133740000.0,-133632000.0,-70176000.0,-12720000.0,-50736000.0,108000,-20087000.0,-18718000.0,-19979000,-12190000.0,-32169000,-1656000.0,-33825000,,-33940000,-33940000
7962890,USD,2018,FY,2019-02-22,2021-02-26,10439635.0,10439635.0,,-1631000.0,-1631000.0,-9480000.0,-1901000.0,,,-11111000,84221000.0,84221000.0,73110000,-117497000.0,-44387000,,-44387000,,-44387000,-44387000
7962890,USD,2019,FY,2020-02-21,2021-02-26,11265605.0,11265605.0,,-997000.0,-997000.0,-8283000.0,-1642000.0,,,-9280000,58658000.0,58658000.0,49378000,-25113000.0,24265000,,24265000,,24265000,24265000
7962890,USD,2020,FY,2021-02-26,2023-03-03,13442163.0,13442163.0,,-1057000.0,-1057000.0,-8442000.0,-2125000.0,,,-9499000,90989000.0,90989000.0,81490000,-79362000.0,2128000,,2128000,,2128000,2128000
7962890,USD,2021,FY,2022-03-03,2023-03-03,37464671.0,37464671.0,,-1475000.0,-1475000.0,-12664000.0,-2207000.0,,,-14139000,127610000.0,127610000.0,113471000,-178231000.0,-64760000,,-64760000,,-64760000,-64760000
7962890,USD,2022,FY,2023-01-27,2023-03-03,37464671.0,37464671.0,,-4091000.0,-4091000.0,-15475000.0,-2820000.0,,,-19566000,82925000.0,82925000.0,63359000,-321812000.0,-258453000,,-258453000,,-258453000,-258453000
257930,USD,2018,FY,2018-06-22,2020-06-22,4121000000.0,4238000000.0,39383000000.0,-8060000000.0,31323000000.0,-17419000000.0,-9715000000.0,-6084000000.0,-1620000000.0,13904000000,-840000000.0,-2025000000.0,13064000000,-640000000.0,12424000000,-8837000000.0,3587000000,,3587000000,3587000000
257930,USD,2019,FY,2019-06-21,2021-06-21,3634000000.0,3732000000.0,39506000000.0,-7995000000.0,31511000000.0,-17489000000.0,-9774000000.0,-6026000000.0,-1689000000.0,14022000000,-1267000000.0,-2082000000.0,12755000000,-487000000.0,12268000000,-1185000000.0,11083000000,,11083000000,11083000000
257930,USD,2020,FY,2020-06-22,2022-06-21,3211000000.0,3294000000.0,39068000000.0,-7938000000.0,31130000000.0,-16928000000.0,-9275000000.0,-6067000000.0,-1586000000.0,14202000000,-1833000000.0,-1995000000.0,12369000000,-306000000.0,12063000000,-1928000000.0,10135000000,,10135000000,10135000000
257930,USD,2021,FY,2021-06-21,2023-06-20,2945000000.0,3022000000.0,40479000000.0,-7855000000.0,32624000000.0,-16842000000.0,-8936000000.0,-6527000000.0,-1379000000.0,15782000000,-2214000000.0,-2496000000.0,13568000000,-569000000.0,12999000000,747000000.0,13746000000,,13746000000,13746000000
257930,USD,2022,FY,2022-06-21,2023-06-20,2700000000.0,2786000000.0,42440000000.0,-8877000000.0,33563000000.0,-17733000000.0,-9364000000.0,-7219000000.0,-1150000000.0,15830000000,-3277000000.0,-2755000000.0,12553000000,-4904000000.0,7649000000,-932000000.0,6717000000,,6717000000,6717000000
10656424,USD,2020,FY,2021-02-12,2023-02-23,141248470.0,141248470.0,,,,-11180000.0,-6563000.0,-4138000.0,-479000.0,-11180000,464000.0,-341000.0,-10716000,-19586000.0,-30302000,,-30302000,,-30302000,-30302000
10656424,USD,2021,FY,2022-03-01,2023-02-23,101221781.0,106237754.0,,,,-26933000.0,-17265000.0,-9124000.0,-544000.0,-26933000,-614000.0,-1425000.0,-27547000,69637000.0,42090000,,42090000,,42090000,42090000
10656424,USD,2022,FY,2023-02-23,2023-02-23,137563877.0,142146767.0,,,,-38947000.0,-24095000.0,-14141000.0,-711000.0,-38947000,10534000.0,8825000.0,-28413000,106982000.0,78569000,,78569000,,78569000,78569000
1253253,USD,2018,FY,2019-03-18,2021-03-16,69318456.0,69318456.0,193449000.0,-68808000.0,124641000.0,-172703000.0,-161961000.0,-10742000.0,,-48062000,-10627000.0,-10789000.0,-58689000,-6058000.0,-64747000,-84000.0,-64831000,,-64831000,-64831000
1253253,USD,2019,FY,2020-03-09,2022-03-01,92840401.0,92840401.0,260981000.0,-75948000.0,185033000.0,-214887000.0,-200088000.0,-14799000.0,,-29854000,-8983000.0,-8996000.0,-38837000,278000.0,-38559000,-150000.0,-38709000,,-38709000,-39277000
1253253,USD,2020,FY,2021-03-16,2023-03-01,127870065.0,133451950.0,338298000.0,-87319000.0,250979000.0,-224279000.0,-204193000.0,-20086000.0,,26700000,-11182000.0,-11279000.0,15518000,2246000.0,17764000,-530000.0,17234000,,17234000,17234000
1253253,USD,2021,FY,2022-03-01,2023-03-01,128546301.0,133850216.0,467359000.0,-114199000.0,353160000.0,-280942000.0,-250200000.0,-30742000.0,,72218000,-7249000.0,-7236000.0,64969000,-1883000.0,63086000,31116000.0,94202000,,94202000,94202000
1253253,USD,2022,FY,2023-03-01,2023-03-01,130903160.0,132232954.0,450893000.0,-105019000.0,345874000.0,-323570000.0,-283808000.0,-39762000.0,,22304000,-2022000.0,-2009000.0,20282000,,20282000,-4750000.0,15532000,,15532000,15532000
1873018,USD,2019,FY,2020-02-19,2022-03-21,39575660.0,39575660.0,,,,-28569000.0,-5725000.0,-22844000.0,,-28569000,1686000.0,1397000.0,-26883000,,-26883000,,-26883000,,-26883000,-26883000
1873018,USD,2020,FY,2021-03-23,2022-03-21,39575660.0,39575660.0,,,,-49343000.0,-13422000.0,-35921000.0,,-49343000,483000.0,306000.0,-48860000,-24843000.0,-73703000,,-73703000,,-73703000,-73703000
1873018,USD,2021,FY,2022-03-21,2023-03-16,39575660.0,39575660.0,,,,-78871000.0,-22013000.0,-56858000.0,,-78871000,156000.0,141000.0,-78715000,,-78715000,,-78715000,,-78715000,-78715000
1873018,USD,2022,FY,2023-03-16,2023-03-16,39655260.0,39655260.0,,,,-86767000.0,-25087000.0,-61680000.0,,-86767000,2645000.0,2645000.0,-84122000,-5000000.0,-89122000,,-89122000,,-89122000,-89122000
334679,USD,2018,FY,2019-02-27,2021-02-26,81406000.0,82280000.0,9536428000.0,-4496462000.0,5039966000.0,-3224782000.0,-3224782000.0,,,1815184000,-121097000.0,-119608000.0,1694087000,,1694087000,-369600000.0,1324487000,,1324487000,1324487000
334679,USD,2019,FY,2020-02-28,2022-02-28,76985000.0,77788000.0,10149985000.0,-4755294000.0,5394691000.0,-3473965000.0,-3473965000.0,,,1920726000,-130397000.0,-137430000.0,1790329000,,1790329000,-399287000.0,1391042000,,1391042000,1391042000
334679,USD,2020,FY,2021-02-26,2023-02-28,73817000.0,74462000.0,11604493000.0,-5518801000.0,6085692000.0,-3666356000.0,-3666356000.0,,,2419336000,-152931000.0,-158635000.0,2266405000,,2266405000,-514103000.0,1752302000,,1752302000,1752302000
334679,USD,2021,FY,2022-02-28,2023-02-28,68608000.0,69240000.0,13327563000.0,-6307614000.0,7019949000.0,-4102781000.0,-4102781000.0,,,2917168000,-135254000.0,-142797000.0,2781914000,,2781914000,-617229000.0,2164685000,,2164685000,2164685000
334679,USD,2022,FY,2023-02-28,2023-02-28,64372000.0,64962000.0,14409860000.0,-7028154000.0,7381706000.0,-4427215000.0,-4427215000.0,,,2954491000,-155836000.0,-152957000.0,2798655000,,2798655000,-626005000.0,2172650000,,2172650000,2172650000
9076058,USD,2018,FY,2019-03-27,2021-03-02,28518353.0,28518353.0,520894000.0,-504118000.0,16776000.0,-56587000.0,-53197000.0,,-3390000.0,-39811000,-6115000.0,-7807000.0,-45926000,-60729000.0,-106655000,12233000.0,-94422000,,-94422000,-94422000
9076058,USD,2019,FY,2020-02-28,2022-03-07,29322054.0,29322054.0,708390000.0,-644349000.0,64041000.0,-63652000.0,-61012000.0,,-2640000.0,389000,-5684000.0,-6455000.0,-5295000,1804000.0,-3491000,-1868000.0,-5359000,,-5359000,-5359000
9076058,USD,2020,FY,2021-03-02,2023-03-16,30122362.0,30122362.0,709942000.0,-625239000.0,84703000.0,-67161000.0,-65091000.0,,-2070000.0,17542000,-4390000.0,-4737000.0,13152000,9044000.0,22196000,-1976000.0,20220000,,20220000,20220000
9076058,USD,2021,FY,2022-03-07,2023-03-16,30763527.0,30763527.0,601360000.0,-560393000.0,40967000.0,-61702000.0,-60181000.0,,-1521000.0,-20735000,-4741000.0,-4940000.0,-25476000,11418000.0,-14058000,-502000.0,-14560000,,-14560000,-14560000
9076058,USD,2022,FY,2023-03-16,2023-03-16,31402328.0,31402328.0,748322000.0,-697580000.0,50742000.0,-63742000.0,-62503000.0,,-1239000.0,-13000000,-4153000.0,-4352000.0,-17153000,4970000.0,-12183000,-429000.0,-12612000,,-12612000,-12612000
11033907,USD,2018,FY,2019-03-22,2020-02-27,22559389.0,22559389.0,2076000.0,-422000.0,1654000.0,-236685000.0,-31366000.0,-205319000.0,,-235031000,5506000.0,1116000.0,-229525000,,-229525000,-970000.0,-230495000,,-230495000,-230495000
11033907,USD,2019,FY,2020-02-03,2021-03-02,9324036.0,9324036.0,2513000.0,-805000.0,1708000.0,-174581000.0,-57218000.0,-117363000.0,,-172873000,7211000.0,5824000.0,-165662000,,-165662000,2240000.0,-163422000,,-163422000,-163422000
11033907,USD,2020,FY,2021-03-02,2022-03-30,9944587.0,9944587.0,2595000.0,-857000.0,1738000.0,-158716000.0,-64986000.0,-93730000.0,,-156978000,4268000.0,857000.0,-152710000,,-152710000,731000.0,-151979000,,-151979000,-151979000
11033907,USD,2021,FY,2022-03-30,2023-03-14,12396376.0,12396376.0,1675000.0,-226000.0,1449000.0,-141882000.0,-54905000.0,-86977000.0,,-140433000,-3323000.0,-2085000.0,-143756000,,-143756000,-828000.0,-144584000,,-144584000,-144584000
11033907,USD,2022,FY,2023-03-14,2023-03-14,12821137.0,12821137.0,22655000.0,-6771000.0,15884000.0,-142972000.0,-49125000.0,-93847000.0,,-127088000,-25946000.0,-1536000.0,-153034000,,-153034000,2374000.0,-150660000,,-150660000,-150660000
7962970,USD,2018,FY,2019-03-15,2020-03-13,88394580.0,89045734.0,366163000.0,-174412000.0,191751000.0,-168742000.0,-26880000.0,,-50512000.0,23009000,-28111000.0,-30890000.0,-5102000,877000.0,-4225000,17714000.0,13489000,,13489000,13489000
7962970,USD,2019,FY,2020-03-13,2021-04-01,89251818.0,89658938.0,355547000.0,-155032000.0,200515000.0,-166257000.0,-23399000.0,,-52499000.0,34258000,-20641000.0,-25633000.0,13617000,-4406000.0,9211000,-536000.0,8675000,,8675000,8675000
7962970,USD,2020,FY,2021-04-01,2022-03-09,89794392.0,90838262.0,418692000.0,-202279000.0,216413000.0,-175990000.0,-26869000.0,,-58513000.0,40423000,-21631000.0,-24045000.0,18792000,17397000.0,36189000,-6185000.0,30004000,,30004000,30004000
7962970,USD,2021,FY,2022-03-09,2023-03-09,90587454.0,90587454.0,359062000.0,-206880000.0,152182000.0,-176086000.0,-24097000.0,,-61823000.0,-23904000,-27218000.0,-29203000.0,-51122000,-13227000.0,-64349000,18097000.0,-46252000,,-46252000,-46252000
7962970,USD,2022,FY,2023-03-09,2023-03-09,89556195.0,91400041.0,466800000.0,-217138000.0,249662000.0,-186471000.0,-26985000.0,,-70637000.0,63191000,-29733000.0,-33060000.0,33458000,,33458000,-6894000.0,26564000,,26564000,26564000
10383316,USD,2019,FY,2020-02-10,2022-02-28,238488468.0,238488468.0,556600000.0,-386000000.0,170600000.0,-274500000.0,-266700000.0,,-7800000.0,-103900000,-5600000.0,-5700000.0,-109500000,,-109500000,,-109500000,,-107900000,-137300000
10383316,USD,2020,FY,2021-02-09,2023-02-28,218825324.0,218825324.0,882800000.0,,,-1066300000.0,-437300000.0,,-11200000.0,-183500000,-8600000.0,-8700000.0,-192100000,,-192100000,,-192100000,,-188000000,-215200000
10383316,USD,2021,FY,2022-02-28,2023-02-28,222553237.0,222553237.0,1432600000.0,,,-1846600000.0,-719800000.0,,-17800000.0,-414000000,-2500000.0,-2500000.0,-416500000,,-416500000,1900000.0,-414600000,,-409400000,-409400000
10383316,USD,2022,FY,2023-02-28,2023-02-28,230132551.0,230132551.0,2160900000.0,,,-2627100000.0,-946900000.0,,-35200000.0,-466200000,-43300000.0,-2500000.0,-509500000,,-509500000,-200000.0,-509700000,,-509200000,-509200000
344473,USD,2018,FY,2018-08-28,2018-08-28,18592000.0,18592000.0,1089286000.0,-697634000.0,391652000.0,-300781000.0,-239592000.0,-61189000.0,,90871000,-19293000.0,-19293000.0,71578000,-34724000.0,36854000,-65981000.0,-29127000,,-29127000,-29127000
344473,USD,2019,FY,2019-08-27,2021-08-23,18097000.0,18720000.0,1182115000.0,-751521000.0,430594000.0,-318993000.0,-262484000.0,-56509000.0,,111601000,-21610000.0,-21610000.0,89991000,-3827000.0,86164000,-21368000.0,64796000,,64796000,64796000
344473,USD,2020,FY,2020-08-21,2022-08-19,18191000.0,18600000.0,1166044000.0,-745405000.0,420639000.0,-309269000.0,-251961000.0,-57308000.0,,111370000,-18765000.0,-18765000.0,92605000,-6483000.0,86122000,-10870000.0,75252000,,75252000,75252000
344473,USD,2021,FY,2021-08-23,2023-08-29,17981000.0,18278000.0,1146902000.0,-726984000.0,419918000.0,-294443000.0,-240747000.0,-53696000.0,,125475000,-16731000.0,-16731000.0,108744000,-10104000.0,98640000,-24591000.0,74049000,,74049000,74049000
344473,USD,2022,FY,2022-08-19,2023-08-29,17551000.0,17870000.0,1183236000.0,-758809000.0,424427000.0,-295136000.0,-235553000.0,-59583000.0,,129291000,18411000.0,-8962000.0,147702000,-7542000.0,140160000,-24813000.0,115347000,,115347000,115347000
975076,USD,2018,FY,2018-11-20,2020-11-18,74001582.0,74981999.0,7705500000.0,-6346900000.0,1358600000.0,-702600000.0,-664300000.0,,-38300000.0,656000000,-61400000.0,-55600000.0,594600000,,594600000,-123800000.0,471900000,,471900000,471900000
975076,USD,2019,FY,2019-11-19,2021-11-16,69819980.0,70558235.0,8382000000.0,-6864600000.0,1517400000.0,-720400000.0,-683500000.0,,-36900000.0,797000000,-46300000.0,-47600000.0,750700000,,750700000,-171300000.0,579400000,,579400000,579400000
975076,USD,2020,FY,2020-11-18,2023-02-21,68149324.0,68787729.0,6856800000.0,-5740400000.0,1116400000.0,-631600000.0,-620600000.0,,-11000000.0,484800000,-49600000.0,-51800000.0,435200000,,435200000,-111900000.0,321500000,,321500000,321500000
975076,USD,2021,FY,2021-11-16,2023-02-21,67351145.0,67936477.0,1791700000.0,-1596400000.0,195300000.0,-153700000.0,-150900000.0,,-2800000.0,41600000,-17400000.0,-11800000.0,24200000,,24200000,-1200000.0,24200000,,24200000,24200000
975076,USD,2022,FY,2022-10-27,2023-10-26,67351145.0,67936477.0,2066700000.0,-1778100000.0,288600000.0,-169300000.0,-166300000.0,,-3000000.0,119300000,-17700000.0,-10900000.0,101600000,-2500000.0,99100000,-32200000.0,66900000,,66900000,66900000
147770,USD,2018,FY,2019-03-15,2021-02-25,39932000.0,40046000.0,211336000.0,-64813000.0,146523000.0,-137591000.0,-105394000.0,-32197000.0,,8932000,3529000.0,1265000.0,12461000,-9852000.0,2609000,435000.0,3044000,,3044000,3044000
147770,USD,2019,FY,2020-03-16,2022-02-22,40050000.0,40136000.0,253484000.0,-85646000.0,167838000.0,-153649000.0,-101716000.0,-42463000.0,-9470000.0,14189000,220000.0,747000.0,14409000,,14409000,-6545000.0,7864000,,7864000,7864000
147770,USD,2020,FY,2021-02-25,2023-02-28,40035000.0,40035000.0,215691000.0,-67632000.0,148059000.0,-153317000.0,-103001000.0,-41194000.0,-9122000.0,-5258000,1838000.0,404000.0,-3420000,,-3420000,-2035000.0,-5455000,,-5455000,-5455000
147770,USD,2021,FY,2022-02-22,2023-02-28,39629000.0,39629000.0,214481000.0,-71546000.0,142935000.0,-169063000.0,-115761000.0,-47414000.0,-5888000.0,-26128000,-15000.0,-1000.0,-26143000,,-26143000,-4441000.0,-30584000,,-30584000,-30584000
147770,USD,2022,FY,2023-02-28,2023-02-28,40143000.0,40143000.0,219006000.0,-70436000.0,148570000.0,-162375000.0,-116501000.0,-41735000.0,-4139000.0,-13805000,15422000.0,595000.0,1617000,-13310000.0,-11693000,-2741000.0,-14434000,,-14434000,-14434000
11034555,USD,2018,FY,2019-03-21,2020-03-26,12586513.0,12586513.0,37027382.0,-25692658.0,11334724.0,-14510313.0,-10508556.0,-4001757.0,,-3175589,206185.0,-65693.0,-2969404,,-2969404,1396784.0,-1572620,,-1136278,-1136278
11034555,USD,2019,FY,2020-03-26,2021-03-25,15148613.0,15148613.0,58308019.0,-38905756.0,19402263.0,-18483888.0,-13640334.0,-4843554.0,,918375,115934.0,-14447.0,1034309,-1697394.0,-663085,-237252.0,-900337,,-900337,-900337
11034555,USD,2020,FY,2021-03-25,2022-03-24,16512203.0,16512203.0,51895388.0,-35460774.0,16434614.0,-16858895.0,-12539136.0,-4319759.0,,-424281,-186007.0,-132395.0,-610288,,-610288,603744.0,-6544,,-6544,-6544
